gene_id,PLB1K1,PLB1K2,PLB1K3,PLB1K-rmpA1,PLB1K-rmpA2,PLB1K-rmpA3
Novel00345,86816,89235,96156,25482,62912,59785
b1897,73507,69923,71720,61352,69246,73780
b2032,31350,66836,66211,119922,81779,53405
b2509,56190,56752,87306,63465,79893,75586
b1045,102337,95149,83008,37178,45679,55800
b3425,102967,86152,105213,45347,28033,51130
b3384,44904,72915,66556,94870,64156,75111
b3463,55072,72440,66257,74190,75013,74975
b3465,77955,84547,80949,56246,53350,64885
b1727,51647,69181,63387,77487,74548,81656
b3965,72531,63359,72817,68789,71404,68862
b0052,54132,59453,55442,95193,85687,67721
b0851,69246,67261,66842,70344,50070,93646
b3406,77979,70310,87224,64230,60583,56221
b0773,51370,39022,40593,132827,59932,92661
b3404,85080,74611,75931,60505,59253,60808
b3826,74167,76622,67525,66095,75841,55387
b1090,54482,62785,75155,81128,86460,55489
b1640,81154,79312,73380,53216,61587,66514
b3643,29252,48574,51011,103820,101769,80240
b2143,69518,66507,65636,50267,81107,81554
b3859,66977,70677,74093,61213,77290,64237
b2216,73864,67941,77946,61390,70447,62859
b3685,82521,75470,74138,58989,54874,68427
b1430,73600,59284,61153,77574,77160,65491
b3361,123077,84540,46706,48573,38906,72201
b3177,56270,73080,60126,95702,70089,57910
b2628,70208,68341,84415,57751,81671,50266
b0084,45293,37486,40481,131914,95401,61925
b2618,90868,72608,82486,54327,47518,63713
b2063,82578,63095,77283,60037,52574,75141
b3749,55484,61352,59929,102695,66026,65183
b2000,61304,192036,57495,24078,29131,45258
b1766,66830,61495,73850,69888,67518,68730
b4019,55699,75697,69195,69159,80256,58280
b4782,109128,87837,64771,20425,66586,59121
b3222,24350,24885,20277,220339,83714,33826
b4379,67535,52209,68528,30921,138463,49624
b1162,74415,75139,92909,63619,48393,52014
b3066,31905,35151,47475,127324,113455,51008
b3261,16026,20891,43104,113885,168968,42918
b2804,71681,84439,79065,56205,41505,72791
b0828,79200,70825,68250,68253,44230,74030
b1116,56117,65259,66809,70671,84416,61388
Novel00183,97067,101300,97943,21331,50728,35782
b2883,109376,67711,153476,14019,42255,17181
b4736,48078,43193,33944,124408,101224,52672
b1634,30495,49648,60794,105346,92517,64652
b3075,79185,81629,92533,38982,61263,49292
b1587,36535,48572,61517,44839,140835,70458
b0923,40258,60653,61966,93521,78895,66920
b3469,56356,48881,50575,99980,55039,91164
b4113,83794,81714,64105,51658,58524,61861
b3021,85026,85538,88497,52920,43157,46401
b0443,128126,98764,77404,37164,24532,35265
b3754,123078,96292,120465,13817,25894,21678
b3107,86540,81304,99893,34166,35781,63206
b3130,64448,42193,72956,74058,96227,50552
b4360,75856,94854,87608,46792,56497,38793
b2894,64461,75152,78138,61617,61835,58686
b0761,54740,72049,74839,50325,68921,78888
b2038,21483,39668,48466,149784,78797,61113
b4225,62779,73095,60179,77511,77462,48106
b3774,80976,77823,75349,78047,32842,54058
Novel00062,93946,73997,53449,65560,20462,91367
b4371,57224,69545,84663,58782,67295,60955
b3812,75726,65953,54457,64608,84076,52640
b3516,85044,49799,65949,57785,67231,71634
b3034,65197,68939,75947,57968,64859,64114
b3486,90848,63067,55505,68711,20045,98138
b0840,81755,76885,75689,45694,56906,58888
b2747,39918,70755,70896,79804,73422,60069
b2882,126960,62479,157167,1312,38814,8035
b2021,61395,55896,61708,56412,84139,74655
b1271,60155,80199,68732,55059,61410,68484
b2889,96972,76667,82197,57146,35092,45832
b2325,52443,65513,63091,93999,54016,64673
b1663,42339,51503,62541,64397,85033,86625
b3028,42102,48693,47292,110969,79018,63997
b0089,39505,39599,35603,125799,91598,59568
b3449,80560,64912,54846,73794,47195,70310
b0103,65858,53466,59783,58414,70303,83703
b3006,94258,98560,97973,47019,34455,19144
b1118,62443,64921,57325,73826,73503,59169
b0946,83759,92337,104913,25277,33763,49692
b1062,58761,94495,89105,55950,59357,31464
Novel00156,73378,91914,65409,64722,17285,75838
b0751,87163,66144,59342,53105,56105,66216
b4523,74501,69870,99061,36473,49939,58136
b4804,44448,52313,50605,82748,79011,78525
b2951,60012,58513,71045,63796,68978,64572
b3190,34566,62472,58989,74492,90783,64918
b2496,65793,68557,103262,44342,42936,61311
b1529,77025,65716,67517,53731,53422,68105
b3522,86056,45478,30300,86293,49797,87178
b2390,128844,116408,57256,5247,8077,68342
b2543,76682,34886,29886,116177,59502,65746
b2797,7861,12993,15675,241876,69052,34608
b3234,75900,66316,58020,63694,48155,69943
b1461,62528,58046,41031,83795,51125,84892
b3281,57900,65929,65846,64343,74174,53159
b0974,118270,89766,90634,4847,26553,50737
b2156,43771,50991,49748,63193,107488,65315
b0783,61301,72113,80340,48415,43797,73573
b1424,58549,64098,60298,73782,64830,57979
Novel00127,67146,62210,88351,53084,56658,51964
b4127,69093,52825,36928,59255,59756,101264
b1751,50961,62574,63726,49707,82037,68853
b1249,89771,73687,70975,44793,45940,51214
b2735,79649,87338,92096,37180,27917,52162
b1602,41501,42013,38709,84524,53019,116319
b1100,88363,52954,46723,71104,63665,52898
b2159,51365,54724,44202,73702,74062,77561
b4397,40910,59788,53003,79891,63261,78579
b3453,156340,86964,42891,50621,18403,19860
b4307,51013,99508,72391,32546,46667,72462
b1844,72056,65002,63237,49353,59756,65167
b0478,64753,65096,66127,60216,53827,62879
b3940,32460,44662,42028,89709,99363,64433
b2782,56663,65379,54770,66746,69823,59121
b4124,73941,66843,72454,47488,62794,48742
b2393,49090,57987,46424,104621,54372,59721
b2622,58903,46040,46899,92554,62047,65709
b3634,56191,71268,72010,52595,54702,64147
b3850,59730,57125,57444,61051,70285,64579
b2237,61740,66715,62682,46686,65392,66877
b1707,86908,61768,89424,26947,47437,57498
b1655,64810,77063,78638,39048,43030,67149
b1836,127936,77830,33760,35679,45889,48195
b3665,69137,85695,94275,36203,41853,42064
b1749,53300,70026,67816,68337,51404,57436
b2888,101464,83902,100166,1015,48465,32674
b0269,63688,57515,50170,87305,57947,50890
b2019,56999,64094,65253,45616,70606,64560
b0921,59434,68270,70035,55195,57521,55601
b0122,49137,51078,68055,59867,71433,65645
b0493,47662,54861,45043,64453,77683,75004
b3601,40773,29944,42727,101917,86931,62218
b2022,51994,56681,67425,59439,66045,62465
b1837,82633,62883,67509,47233,35605,68113
b3588,103548,79541,31921,33206,46741,68733
b0306,17384,27948,30226,102636,133141,52191
b0962,76175,74420,74755,47112,35080,55583
b2411,35414,40092,34449,102308,80843,69468
b1269,19923,29862,46034,136261,94355,35716
b2158,55068,63562,59742,47386,63922,72365
b2134,56305,54818,65518,53460,60115,71681
b3886,71887,62427,57373,52642,57840,59541
b0195,51790,70107,67354,66814,58372,46996
b1680,90958,41476,27784,59218,72657,68738
b1658,20790,31380,41019,93764,115844,57600
b2593,56112,52460,52904,73832,69406,54501
b1178,82880,70496,68467,43594,27827,65063
b0784,46579,94069,65050,47326,40421,64601
b0228,73629,92599,90294,26085,29014,45208
b3290,60042,63325,61359,66304,59574,45683
b0475,63887,49105,51679,77883,47917,65494
b4788,58761,67874,60961,35014,77683,55180
b1221,42243,41729,40067,93184,69688,67386
b0820,30653,36633,38474,101241,94020,52686
b0736,47444,51342,65984,52046,76724,59676
b3670,47857,41490,47292,97704,44848,73952
b3672,89032,69447,54957,60656,20402,58524
b4052,38593,48080,54923,77287,65833,67104
b3791,49721,54710,55180,73357,65663,52984
b2783,58053,62631,71978,58568,53661,46537
b0214,70815,78111,69069,39017,43157,48459
b4146,58076,57689,66093,49902,65680,50836
b1131,21602,44766,51473,116472,72640,40932
Novel00346,47222,53177,54496,33737,90289,68799
b2410,75349,73186,68878,31036,40902,58328
b4598,97324,54150,35005,56169,32368,72424
b2439,49947,72157,56008,42150,33192,92803
b0120,42574,46615,49718,87250,70159,49766
b0423,15572,23840,42849,88297,115265,60207
b3407,33404,50480,41970,108406,55068,55608
b4001,84849,83604,59778,40498,31475,43763
b4394,60136,56223,62699,55900,47852,60988
b2962,39600,38884,50442,72376,60233,82170
b3653,76887,65908,66344,37294,45605,51337
b0167,88241,79296,63099,41675,35456,35486
b3160,76250,57560,35878,84618,30210,57479
b3741,20706,34070,45636,84943,89521,66391
b4690,47009,42481,61875,76798,60075,52973
b0847,48619,54603,78967,36489,64045,58322
b3424,52822,55089,54881,62234,58333,57570
b1295,52312,62031,72856,41847,66315,44413
Novel00048,97979,58017,80368,19149,25316,58752
b3221,34499,21998,18583,166036,72839,24920
b0444,55469,68907,50352,55113,65629,42336
b1622,68981,69048,60707,50880,46756,41067
b1270,57270,62422,64171,47071,55206,50698
b0861,32938,28073,26551,110644,66420,72006
b2132,42422,51591,48466,79141,60781,53883
b3385,41342,47722,48702,88643,54859,54089
b2616,51337,41973,41402,89000,67681,43825
b1650,77225,58187,45762,36609,53628,63472
b3033,55844,50346,54854,63448,55829,54397
b3915,57004,61467,51214,51300,52133,61413
Novel00001,17564,24918,16623,133893,63721,77780
b4072,51679,49907,64771,3647,73753,90406
b3022,66478,58719,70582,68496,31910,37901
b1126,20621,23007,35889,87090,110683,56636
b3645,86540,79678,90194,14112,32768,30299
b1177,49207,47716,67652,67419,46315,54731
b4390,58761,45832,47371,82595,45363,53032
b0384,93908,57463,34896,44286,47917,54149
b1098,54093,46493,53839,56503,54935,66525
b1342,59478,59475,57406,60154,38210,57535
b0006,52409,53307,49428,62143,52989,61571
b3253,45563,53488,45463,51786,65174,70121
b3412,60362,76776,60605,37671,39497,56683
b4053,47662,55430,62379,50609,60852,54567
b1519,96387,54129,42167,45210,32342,61069
b3775,41883,66600,54476,65187,58951,44027
b1874,58525,61284,50984,54467,48253,56510
b0977,123687,65473,60614,7570,30603,41867
b4259,40101,37768,37483,94949,66486,52943
b0686,49314,55458,66937,49020,58288,50203
b3345,58306,60229,46725,62067,59015,42775
b4712,68794,49080,35127,68748,56841,50469
b0065,113836,84173,58989,18423,23153,30295
b0477,18506,30968,49662,76066,83219,70402
b2438,58410,64933,43439,46721,38454,76327
b4374,45501,37594,42956,73928,58434,69097
b0528,77797,63769,71371,27042,46683,40413
Novel00071,81338,52384,47978,34543,37377,73408
b1673,4359,8452,12707,21387,232939,45340
b3057,49969,59568,60154,51585,51033,52562
b3957,60598,57061,53480,47127,47743,57335
Novel00104,66154,37466,58663,52636,50553,57813
b2081,19803,26224,36305,76662,95479,68428
b1380,13177,15244,15032,135796,56968,86616
b0020,63820,71629,59169,40039,45272,42573
b0799,62777,66421,62566,31563,55039,44021
b3835,53068,49050,44174,66167,63718,46000
b2326,44633,49482,43139,70093,63392,51260
b3018,47535,46126,52473,68748,56841,50021
b4464,91106,47683,106448,13527,29983,32430
b3537,59680,64630,71677,35744,42888,46558
b1709,48419,48742,46086,66177,54068,57608
b2188,44446,46088,59974,55186,61141,53770
b0223,53253,54150,46673,60956,52194,52809
b1672,10066,15268,21238,15697,216506,41129
b0892,46694,56645,52864,56534,52251,54195
b4416,86587,110971,75305,16220,9139,20449
b0325,34921,18845,13716,119633,60667,70788
b2683,65582,63382,64771,32826,33293,57643
b1816,40306,55789,74410,38804,28738,79208
b0557,5396,2852,8709,210504,57074,32657
b1780,23106,33917,40322,96379,51087,71827
b3441,67774,64812,81484,27066,26689,48748
b2440,42086,44188,45772,43886,38317,101039
b4351,57027,49849,57013,51297,33960,66035
b3820,100196,82770,77276,19640,12283,22992
b1531,46826,41049,59175,61275,37223,69406
b2131,53769,38543,27542,75426,54835,64737
b0947,50503,53328,57521,40298,57388,55776
b3375,55872,54293,45689,47547,56458,54954
b0948,24240,42220,47271,73681,72858,54316
b2381,53725,47227,59437,44518,56651,51351
Novel00352,44280,53247,48917,65341,55225,45504
b1134,45788,60978,51609,49869,59860,44072
b2261,25811,32389,26587,100789,72924,53633
b2700,43186,71049,58803,56354,39310,43213
b1281,31769,50897,59846,59449,71578,38357
b3724,56576,57282,39455,62626,53073,42867
b2833,61981,56662,40188,64913,41857,46109
b0466,82701,66247,63219,41607,25894,31677
b1399,63396,51312,43076,61984,33491,57443
b2707,19587,23615,20261,130942,88724,27376
b4498,63497,45569,48911,35290,66880,50109
b3526,42839,53192,39575,58113,57970,58206
b2199,46579,60441,48787,21421,85052,47553
b3807,47229,60075,70789,40468,33881,57243
b4645,50367,47911,68581,52522,66586,23649
b0793,91718,70832,60961,19669,39321,26860
b3618,44996,56092,89709,27281,39657,51128
b4049,32268,47980,62899,55254,65859,44016
b1278,59683,69048,64427,27714,36760,50203
b3280,49879,59146,68227,34675,60220,35289
b3358,63875,53983,50754,45512,47873,44868
b4190,79210,74454,59742,21406,31488,39950
b2510,39174,63660,40006,68651,51789,42918
b3243,74115,59683,63149,33734,33579,41830
b1204,45201,53890,70027,46506,42493,47540
b0059,8854,16267,15083,114920,100585,49201
b0211,41769,41583,48513,62222,63793,46410
b1652,17139,47098,50871,56169,78163,54414
b3466,60067,62107,66380,40396,36828,38013
b0191,42092,43211,46153,54177,70154,47744
b2201,43506,55359,64881,20818,67226,51731
b0417,36410,45780,40905,57266,53378,69229
b2328,43377,48376,47716,62984,43126,57186
b4126,67919,47911,27017,38198,56497,65213
b1379,61679,48364,24968,61710,44076,61833
b0524,44376,49402,47807,56953,53293,50601
b2202,50868,49222,67140,25404,65960,43650
b4167,54206,41814,35354,68400,43559,58816
b3102,58761,33980,23185,81452,41557,63063
b3538,51206,51005,63818,35306,61037,38724
b0188,24292,25818,20942,102739,58846,68433
b2206,24880,47940,49158,28876,90271,59573
b3655,62060,54720,50720,50740,30346,51695
b3641,25394,37358,44763,80469,67143,44366
b3821,33636,55704,54444,53810,53039,48330
b1552,78624,48024,79635,12082,29906,50517
b1679,85394,32573,34153,34091,57378,54783
b1109,20127,26213,26609,68459,73695,83214
b1400,49813,46249,42239,51426,43377,64143
b3387,31803,43675,37855,73062,65525,45291
b0904,30408,28339,36555,76416,70621,54215
b0744,16237,50748,69483,62888,47019,50098
b0446,70815,70843,71121,18555,40027,25063
b3518,44765,45101,47617,36029,42898,79810
b2960,31095,30510,30893,72339,68405,62307
Novel00234,30238,48574,49043,50523,53607,62517
b4168,43880,51541,40525,55705,52462,49805
b0881,58761,71046,72783,28252,37753,25269
b2301,76800,63176,46394,35530,31796,39268
b4386,46974,52928,46260,48803,42623,55180
b0149,34840,40351,34529,65360,57182,60469
b2025,35393,41221,48192,52049,56788,59015
b2476,31850,45563,34515,64022,72243,44051
b1055,60603,61470,83582,39337,23460,23738
b4518,54709,29876,42305,52119,45539,67548
b1747,103897,54276,23810,73175,9157,27670
Novel00203,8284,15629,8514,116078,67094,76309
b2953,39376,37456,43992,60222,65670,44940
b0577,42517,49178,47186,58035,41332,52925
b1414,55240,57571,45949,54926,35884,41333
b1636,35094,55896,55193,43829,56464,44067
b4261,54118,52698,61335,34951,41911,44805
b4346,65021,69384,75373,25487,21504,32988
b3947,36426,53752,47521,37177,61600,53195
b0467,56758,55261,52735,39458,42667,42639
b3895,55591,43832,48544,48491,45641,47240
b4253,60995,67630,99452,14787,26194,20248
b1478,43243,34168,20418,81822,42261,67297
Novel00075,75630,50783,55023,32087,40680,34988
b2068,69559,72092,68608,17610,24888,36072
b4178,51727,54322,78509,37686,33918,32642
b3184,13869,19442,33794,79797,94410,47468
Novel00056,92107,37135,53156,21203,37094,47543
b0182,38816,35902,45820,65168,58550,43798
b3212,26160,29771,31746,94502,56700,48983
b2315,34451,48893,53467,61324,50932,38482
b0378,64074,56815,59186,37605,35898,33108
b2318,42716,53627,47633,51402,48731,42352
b1693,45987,45733,49546,48923,48923,47328
b1704,30812,29630,41725,65196,56092,61662
b3352,31960,38637,42138,69215,61530,41515
b2014,5578,12216,19193,100728,107694,39223
b2552,29159,37452,28753,94048,22829,71859
b2601,54153,41648,34216,51721,47872,54098
b1294,48146,42228,38253,53150,46497,55381
Novel00357,43749,44472,51783,37272,49143,56791
b3632,29977,26085,31541,81937,70853,42065
b3213,19380,26707,30223,91201,57482,56930
b2265,51280,38429,35807,54940,52388,48282
b1660,34908,41507,64299,29222,24228,86867
b2733,27867,50333,46845,56635,53972,45359
b0287,33537,34356,26020,88077,39410,59487
b3053,41449,42616,38527,66171,43476,48071
b3485,55471,41289,26599,44990,23063,88876
b4022,35741,48213,41243,60644,53747,40200
b3633,45795,51173,64109,36247,42306,40025
b0328,52203,63881,62151,29908,30750,40153
b2689,39859,41043,49984,55134,43459,49006
b4342,51329,50042,46489,33746,39507,57252
b0494,43017,46001,45429,31664,49559,62572
b1686,43749,44880,43996,42341,44228,58805
b2813,31147,38333,48386,59824,56458,43420
b4468,189342,50323,24771,2211,2066,8646
b2101,47198,60835,58696,30843,37022,41884
b1191,59269,52035,64212,31114,31932,37454
b4315,20567,24532,39413,81247,43733,66522
b1227,59541,55896,52633,14280,42852,50297
b4306,38466,58590,55269,21327,43469,58282
b3110,47777,49728,63192,10489,61004,42876
b2887,68494,64455,93346,3000,14808,30952
b2781,46965,48698,49906,45802,47081,36578
b3706,33320,42014,39742,62936,47578,49359
b0311,61715,41947,26335,89474,22036,32791
b4220,49612,45452,49372,48554,40678,40287
b2627,46204,37596,48372,47341,57252,36963
b2436,51710,60368,60986,32816,34526,33108
b4751,37696,45350,88566,22352,23452,55180
b0959,57922,56162,54357,28401,28607,47034
b1129,51522,40631,43483,52006,43281,41243
b0630,18123,27687,34896,72920,72601,45897
b2308,79546,76888,43092,28898,11308,31807
b1746,90824,39116,20665,72171,11660,36712
b1193,32549,49320,49157,53866,43157,43008
